a,b,c,d,n
-0.08129323273897171,0.0033565557096153498,0.9966845512390137,-0.2686164379119873,324.0
-0.08125869184732437,0.003381802001968026,0.9966872930526733,-0.26861006021499634,322.0
-0.0811934545636177,0.003374634077772498,0.9966926574707031,-0.2686198949813843,322.0
-0.08130929619073868,0.0030155759304761887,0.9966843724250793,-0.2686152458190918,323.0
-0.0810961052775383,0.0031194209586828947,0.9967014193534851,-0.2686276435852051,321.0
-0.08129730820655823,0.003061548573896289,0.9966852068901062,-0.2686230540275574,326.0
-0.08118704706430435,0.0037950414698570967,0.9966917037963867,-0.268620103597641,325.0
-0.08109269291162491,0.00395036768168211,0.9966987371444702,-0.2686167359352112,325.0
-0.08114846050739288,0.0035317561123520136,0.9966957569122314,-0.2686236798763275,323.0
-0.08127012103796005,0.004104448016732931,0.9966837167739868,-0.2686139643192291,323.0
-0.08115435391664505,0.0038677104748785496,0.9966940879821777,-0.26862671971321106,321.0
-0.08119967579841614,0.003312403103336692,0.9966923594474792,-0.26862385869026184,322.0
-0.07208754122257233,0.0035553877241909504,0.9973918795585632,-0.2701687514781952,313.0
-0.07208961248397827,0.0025114035233855247,0.9973949790000916,-0.27017199993133545,319.0
-0.07210136204957962,0.002545687137171626,0.9973940849304199,-0.2701641917228699,315.0
-0.07217561453580856,0.0026719362940639257,0.9973883628845215,-0.2701690196990967,317.0
-0.07209011167287827,0.0027379835955798626,0.9973943829536438,-0.27018576860427856,312.0
-0.0721743106842041,0.002637791447341442,0.997388482093811,-0.27017512917518616,315.0
-0.07233013957738876,0.003511254210025072,0.9973745346069336,-0.2701610326766968,314.0
-0.0720837265253067,0.003077935194596648,0.9973938465118408,-0.2701626420021057,317.0
-0.07216586917638779,0.0032166598830372095,0.9973875284194946,-0.2701975703239441,319.0
-0.0723075345158577,0.0034061018377542496,0.9973765015602112,-0.2701683044433594,314.0
-0.07206439226865768,0.0032930271700024605,0.9973945617675781,-0.2701852321624756,315.0
-0.0722678080201149,0.0035406388342380524,0.997378945350647,-0.27016061544418335,314.0
-0.07215483486652374,0.003942968789488077,0.9973856806755066,-0.27020299434661865,318.0
-0.0721961259841919,0.002788536949083209,0.9973865151405334,-0.27016934752464294,309.0
-0.07201726734638214,0.0028059198521077633,0.9973993897438049,-0.27018818259239197,316.0
-0.07221488654613495,0.0037328682374209166,0.9973821640014648,-0.2701488137245178,314.0
-0.07210664451122284,0.0028201609384268522,0.9973929524421692,-0.27017369866371155,323.0
-0.07206516712903976,0.003312419867143035,0.9973945021629333,-0.2701509892940521,309.0
-0.07217787206172943,0.003352915868163109,0.9973862171173096,-0.2701537609100342,313.0
-0.07223949581384659,0.002937780460342765,0.9973829388618469,-0.2701670229434967,317.0
-0.07110582292079926,0.0023314752615988255,0.9974660873413086,-0.26891273260116577,320.0
-0.07120304554700851,0.0027233243454247713,0.9974581003189087,-0.268929660320282,317.0
-0.07114101946353912,0.002509435871616006,0.997463047504425,-0.2689085900783539,319.0
-0.0710928663611412,0.0027444183360785246,0.997465968132019,-0.26892200112342834,321.0
-0.0711534172296524,0.002073814393952489,0.9974632859230042,-0.26891183853149414,321.0
-0.07096516340970993,0.0029696535784751177,0.9974743723869324,-0.26892685890197754,318.0
-0.07128007709980011,0.003013812005519867,0.9974517822265625,-0.268930584192276,318.0
-0.0711045041680336,0.0032602576538920403,0.997463583946228,-0.2689192593097687,322.0
-0.07110779732465744,0.0029401553329080343,0.9974642992019653,-0.26893627643585205,327.0
-0.07114334404468536,0.0031778847333043814,0.9974610209465027,-0.26892247796058655,318.0
-0.07101443409919739,0.0029351531993597746,0.9974709749221802,-0.2689390778541565,316.0
-0.07116907089948654,0.002445144345983863,0.9974612593650818,-0.26893287897109985,320.0
-0.07108728587627411,0.0022586702834814787,0.9974675178527832,-0.2689293622970581,322.0
-0.07117193192243576,0.0027809080202132463,0.9974601864814758,-0.2689431309700012,323.0
-0.07124041765928268,0.003093079663813114,0.9974544048309326,-0.26892828941345215,320.0
-0.07118471711874008,0.003078652312979102,0.9974583983421326,-0.26893556118011475,320.0
-0.0711807832121849,0.002810104051604867,0.9974594712257385,-0.26891615986824036,319.0
-0.07123135030269623,0.002831377787515521,0.9974557161331177,-0.2689337432384491,326.0
-0.07123938947916031,0.003049332182854414,0.9974545836448669,-0.2689255475997925,321.0
-0.07132682204246521,0.002071159426122904,0.9974508881568909,-0.2689075469970703,320.0
-0.07805066555738449,0.0027483319863677025,0.9969456791877747,-0.26894399523735046,328.0
-0.07825884222984314,0.0027548002544790506,0.9969292283058167,-0.26893350481987,325.0
-0.0781954899430275,0.003032717853784561,0.9969334006309509,-0.2689807713031769,326.0
-0.07818590104579926,0.002472314517945051,0.9969357252120972,-0.26894819736480713,329.0
-0.07826545089483261,0.0022936584427952766,0.9969298839569092,-0.2689674496650696,330.0
-0.0781216025352478,0.002542416797950864,0.9969406127929688,-0.26895156502723694,328.0
-0.07813984900712967,0.002949005924165249,0.9969380497932434,-0.2689478099346161,328.0
-0.07819809019565582,0.002705553313717246,0.9969341158866882,-0.2689685821533203,330.0
-0.0781746357679367,0.0030983996111899614,0.9969348311424255,-0.26895636320114136,327.0
-0.07827875763177872,0.0030343495309352875,0.9969269037246704,-0.2689766585826874,331.0
-0.07823023945093155,0.0028786873444914818,0.996931254863739,-0.26897478103637695,331.0
-0.07806235551834106,0.0030209729447960854,0.9969438910484314,-0.2689676582813263,330.0
-0.07813870161771774,0.002626935252919793,0.9969390034675598,-0.2689029276371002,330.0
-0.07838518917560577,0.003607538528740406,0.9969165921211243,-0.26894745230674744,323.0
-0.07830158621072769,0.0023268123622983694,0.99692702293396,-0.26894518733024597,327.0
-0.07799234986305237,0.0016865083016455173,0.996952474117279,-0.2689458131790161,328.0
-0.07798897475004196,0.0025886259973049164,0.9969508051872253,-0.2689472436904907,327.0
-0.07811577618122101,0.003056184621527791,0.9969395995140076,-0.26897358894348145,325.0
-0.07823183387517929,0.002794531174004078,0.9969313144683838,-0.2689524292945862,325.0
-0.07814691960811615,0.003040444804355502,0.9969372153282166,-0.26894885301589966,323.0
-0.06584937125444412,0.0016453441930934787,0.9978282451629639,-0.2694089114665985,326.0
-0.06593581289052963,0.002563931280747056,0.9978204965591431,-0.2694419324398041,319.0
-0.06604458391666412,0.002224675612524152,0.9978142380714417,-0.2693861126899719,315.0
-0.06598135828971863,0.002502661431208253,0.9978176951408386,-0.2693990170955658,318.0
-0.06600911170244217,0.0029938651714473963,0.9978145360946655,-0.269415020942688,317.0
-0.0658179447054863,0.002422021934762597,0.9978287220001221,-0.269403338432312,315.0
-0.06585235148668289,0.0016054365551099181,0.9978280067443848,-0.269416868686676,322.0
-0.06591358780860901,0.002571453107520938,0.9978220462799072,-0.2694172263145447,316.0
-0.06600245088338852,0.001937379944138229,0.9978176355361938,-0.2694084942340851,321.0
-0.06589815765619278,0.0027201855555176735,0.9978227019309998,-0.269421249628067,318.0
-0.06593628972768784,0.0028263479471206665,0.9978199005126953,-0.269406795501709,317.0
-0.06587318331003189,0.0016977473860606551,0.9978265166282654,-0.26938384771347046,320.0
-0.06591994315385818,0.0024169806856662035,0.9978219866752625,-0.26942187547683716,318.0
-0.0658993050456047,0.002205825177952647,0.9978238940238953,-0.269387423992157,318.0
-0.06604718416929245,0.0021401739213615656,0.9978142380714417,-0.26941317319869995,325.0
-0.0660482719540596,0.0023174022790044546,0.9978137016296387,-0.2694314420223236,317.0
-0.06610426306724548,0.001928025158122182,0.9978108406066895,-0.269398033618927,324.0
-0.06590263545513153,0.0020854666363447905,0.9978238940238953,-0.26940813660621643,318.0
-0.06604143977165222,0.0029376347083598375,0.9978125095367432,-0.26942068338394165,316.0
-0.06588791310787201,0.002081609098240733,0.9978249073028564,-0.2694142758846283,320.0
