a,b,c,d,n
-0.06389877200126648,-0.005678354762494564,0.9979403018951416,-0.37515580654144287,624.0
-0.06613007187843323,-0.007424181792885065,0.997783362865448,-0.3752969205379486,617.0
-0.06373120844364166,-0.0017414799658581614,0.9979655742645264,-0.3751848042011261,617.0
-0.06371033191680908,-0.006628828588873148,0.9979464411735535,-0.3750767111778259,611.0
-0.06625998020172119,-0.006318699102848768,0.9977823495864868,-0.3751671612262726,626.0
-0.06575705856084824,-0.0038428015541285276,0.9978283047676086,-0.3753420114517212,623.0
-0.06135464832186699,-0.007958975620567799,0.9980843663215637,-0.3749644458293915,612.0
-0.06691628694534302,-0.006420705933123827,0.9977378845214844,-0.37517550587654114,630.0
-0.06443185359239578,-0.0066757225431501865,0.9978998303413391,-0.3751709759235382,623.0
-0.063898965716362,0.00015461447765119374,0.9979563355445862,-0.3752453625202179,614.0
-0.0638502910733223,-0.007207823451608419,0.9979334473609924,-0.37507227063179016,617.0
-0.06289065629243851,-0.006089013069868088,0.9980018138885498,-0.3750663995742798,601.0
-0.06263016164302826,-0.00854005478322506,0.9980002045631409,-0.37506192922592163,607.0
-0.07338631898164749,-0.008406565524637699,0.9972681999206543,-0.374556303024292,635.0
-0.07280316203832626,-0.006343189161270857,0.997326135635376,-0.3745274245738983,640.0
-0.07274241745471954,-0.007035139482468367,0.9973259568214417,-0.3744977116584778,640.0
-0.07248610258102417,-0.00542019959539175,0.9973546862602234,-0.3744986355304718,635.0
-0.07322043180465698,-0.010840822011232376,0.9972569346427917,-0.374478280544281,639.0
-0.0736432820558548,-0.003073470899835229,0.997279942035675,-0.37477177381515503,639.0
-0.07433746755123138,-0.006611709948629141,0.997211217880249,-0.3745197057723999,638.0
-0.0728057399392128,-0.006015533581376076,0.997327983379364,-0.3744671642780304,630.0
-0.07380099594593048,-0.009273692034184933,0.9972299337387085,-0.37455785274505615,640.0
-0.07535795122385025,-0.015003218315541744,0.9970436692237854,-0.3741110861301422,636.0
-0.07414278388023376,-0.00735265901312232,0.997220516204834,-0.37461012601852417,636.0
-0.07406513392925262,-0.009676911868155003,0.997206449508667,-0.3745408058166504,638.0
-0.07322683930397034,-0.004221824463456869,0.9973064064979553,-0.3744475543498993,633.0
-0.07238452136516571,-0.00483865849673748,0.9973650574684143,-0.374554306268692,624.0
-0.07076798379421234,-0.01185475755482912,0.9974223971366882,-0.37418439984321594,632.0
-0.07427723705768585,-0.006779745686799288,0.9972146153450012,-0.3745248019695282,636.0
-0.07159379869699478,-0.009967055171728134,0.9973840117454529,-0.3742830753326416,635.0
-0.07480033487081528,-0.00806980486959219,0.997165858745575,-0.3744337856769562,637.0
-0.07615895569324493,-0.00019353895913809538,0.9970956444740295,-0.37433725595474243,634.0
-0.07271337509155273,-0.005553780123591423,0.9973374605178833,-0.374507337808609,642.0
-0.08699048310518265,-0.004121602978557348,0.9962006211280823,-0.3738802969455719,616.0
-0.08674082905054092,-0.003430510638281703,0.9962250590324402,-0.37396660447120667,613.0
-0.08550632745027542,-0.0034853480756282806,0.996331512928009,-0.3738100826740265,606.0
-0.0874565839767456,-0.003880956443026662,0.9961607456207275,-0.3739244341850281,595.0
-0.0907231792807579,-0.00405490817502141,0.995867908000946,-0.3736618161201477,605.0
-0.08855244517326355,-0.0046729156747460365,0.9960605502128601,-0.3738946318626404,598.0
-0.08744391053915024,-0.0034387249033898115,0.996163547039032,-0.37385061383247375,598.0
-0.08965868502855301,-0.008413146249949932,0.9959369897842407,-0.37378934025764465,609.0
-0.08639232069253922,-0.0027637486346066,0.9962573647499084,-0.373958945274353,603.0
-0.08754315227270126,-0.0048870788887143135,0.9961487054824829,-0.3739161789417267,604.0
-0.0867682546377182,-0.0036733881570398808,0.9962217807769775,-0.3737945556640625,607.0
-0.08780284970998764,-0.00392459100112319,0.9961301684379578,-0.3738325834274292,588.0
-0.087045818567276,-0.0038886526599526405,0.9961968064308167,-0.3738943338394165,591.0
-0.08717300742864609,-0.004616376478224993,0.9961824417114258,-0.37397488951683044,616.0
-0.08775888383388519,-0.009025578387081623,0.996100902557373,-0.3737841844558716,604.0
-0.08730529993772507,-0.003927798941731453,0.9961737990379333,-0.37379708886146545,608.0
-0.08851473033428192,-0.0022296824026852846,0.9960723519325256,-0.3740386962890625,602.0
-0.08572886884212494,-0.0008293839637190104,0.9963181018829346,-0.3739303946495056,612.0
-0.08686342090368271,-0.004016879014670849,0.9962121248245239,-0.37380680441856384,604.0
-0.0864037424325943,-0.0028816303238272667,0.9962559938430786,-0.3739051818847656,596.0
-0.08954978734254837,-0.001426121685653925,0.9959813952445984,-0.3734036684036255,602.0
-0.08871568739414215,0.0003695306368172169,0.9960569739341736,-0.37336817383766174,606.0
-0.08966138958930969,-0.003783497726544738,0.9959650635719299,-0.3732554018497467,609.0
-0.08858522027730942,-0.0014175832038745284,0.9960676431655884,-0.37335801124572754,598.0
-0.08832740783691406,-0.002544521354138851,0.9960883259773254,-0.3733806014060974,597.0
-0.0892038568854332,-0.0027384026907384396,0.9960096478462219,-0.37334585189819336,606.0
-0.09140644967556,-0.0047337994910776615,0.9958024621009827,-0.37321794033050537,593.0
-0.0886562317609787,-0.002865480026230216,0.9960581064224243,-0.37329965829849243,595.0
-0.08673350512981415,-0.005354888271540403,0.9962171912193298,-0.3731425702571869,596.0
-0.09269881993532181,-0.003818415105342865,0.9956868886947632,-0.37349987030029297,587.0
-0.0902722179889679,-0.003380009438842535,0.9959114789962769,-0.37328168749809265,605.0
-0.08966627717018127,-0.002046288223937154,0.9959697127342224,-0.373344361782074,599.0
-0.08933675289154053,-0.003187310416251421,0.995996356010437,-0.37320613861083984,600.0
-0.0921378806233406,0.0026105924043804407,0.9957428574562073,-0.3735944628715515,595.0
-0.08880485594272614,-0.001370302401483059,0.996048092842102,-0.37341490387916565,594.0
-0.09004046022891998,-0.003977134358137846,0.9959301948547363,-0.373256653547287,600.0
-0.09451881051063538,-0.0044834204018116,0.9955130219459534,-0.37321341037750244,584.0
-0.08989621698856354,-0.0005967998877167702,0.9959508776664734,-0.37339895963668823,601.0
-0.08986516296863556,0.0001933529565576464,0.9959539175033569,-0.37332290410995483,606.0
-0.08891113847494125,0.00043771634227596223,0.9960394501686096,-0.37345945835113525,600.0
-0.09751074016094208,-0.006555021274834871,0.995212972164154,-0.37293553352355957,582.0
-0.09657909721136093,-0.0037122094072401524,0.9953183531761169,-0.37301403284072876,597.0
-0.09523633867502213,-0.004294902551919222,0.9954453706741333,-0.37293577194213867,586.0
-0.0956091657280922,-0.0031264531426131725,0.9954139590263367,-0.372900128364563,586.0
-0.09341081976890564,-0.004351178649812937,0.9956181049346924,-0.3728587031364441,599.0
-0.0962548702955246,-0.007423635572195053,0.9953290224075317,-0.3729700744152069,580.0
-0.0942748486995697,-0.00305203627794981,0.995541512966156,-0.3728776276111603,593.0
-0.09337495267391205,-0.0051870490424335,0.9956175088882446,-0.372760146856308,583.0
-0.09416139125823975,-0.003175408113747835,0.9955519437789917,-0.37279292941093445,598.0
-0.10064582526683807,-0.009088151156902313,0.9948808550834656,-0.37249088287353516,585.0
-0.09615892916917801,-0.00794343464076519,0.995334267616272,-0.3728731572628021,586.0
-0.09584707021713257,-0.010099053382873535,0.995344877243042,-0.3728320002555847,590.0
-0.09588742256164551,-0.003917379770427942,0.9953844547271729,-0.372972697019577,585.0
-0.09481708705425262,0.000643066770862788,0.995494544506073,-0.37291857600212097,592.0
-0.09391401708126068,-0.007700648158788681,0.9955505132675171,-0.37277594208717346,582.0
-0.1004454642534256,-0.012783857993781567,0.9948604702949524,-0.37265604734420776,590.0
-0.09542248398065567,-0.006946558132767677,0.9954125881195068,-0.372918963432312,598.0
-0.09599322080612183,-0.004878022707998753,0.9953700304031372,-0.37295961380004883,580.0
-0.09692534804344177,-0.0065395403653383255,0.9952701926231384,-0.37293359637260437,594.0
-0.09488949179649353,-0.003646301571279764,0.9954811334609985,-0.372880756855011,597.0
-0.09958536922931671,-0.005988432094454765,0.9950109720230103,-0.3725704848766327,585.0
-0.09768585860729218,-0.00832383893430233,0.9951825141906738,-0.3724157214164734,589.0
-0.09909742325544357,-0.006506955251097679,0.9950565695762634,-0.37253642082214355,599.0

